round,command,damage,player_hp,boss_hp,winner,note
2,defend,0,10,22,,cleared 1 poison
3,fight,21,2,1,,hit+counter
4,poison,2,0,1,,1 turns left
4,end,0,0,1,Slime King,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,9,20,26,,hit
4,fight,7,20,19,,hit
5,fight,10,20,9,,hit
6,fight,18,20,0,,hit
7,end,0,20,0,player,

1,fight,22,14,13,,hit+counter
2,poison,2,12,13,,1 turns left
2,defend,0,12,13,,cleared 1 poison
3,fight,15,12,0,,hit
4,end,0,12,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,0,20,35,,miss
5,fight,20,12,15,,hit+counter
6,poison,2,10,15,,1 turns left
6,defend,0,10,15,,cleared 1 poison
7,fight,0,10,15,,miss
8,fight,0,10,15,,miss
9,fight,21,10,0,,hit
10,end,0,10,0,player,

1,fight,7,20,28,,hit
2,fight,13,12,15,,hit+counter
3,poison,2,10,15,,1 turns left
3,defend,0,10,15,,cleared 1 poison
4,fight,0,10,15,,miss
5,fight,0,10,15,,miss
6,fight,0,10,15,,miss
7,fight,0,10,15,,miss
8,fight,9,10,6,,hit
9,fight,0,10,6,,miss
10,fight,0,10,6,,miss
11,fight,0,10,6,,miss
12,fight,23,10,0,,hit
13,end,0,10,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,8,20,27,,hit
5,fight,0,20,27,,miss
6,fight,21,12,6,,hit+counter
7,poison,2,10,6,,1 turns left
7,defend,0,10,6,,cleared 1 poison
8,fight,15,10,0,,hit
9,end,0,10,0,player,

1,fight,15,15,20,,hit+counter
2,poison,2,13,20,,1 turns left
2,defend,0,13,20,,cleared 1 poison
3,fight,0,13,20,,miss
4,fight,0,13,20,,miss
5,fight,10,13,10,,hit
6,fight,8,13,2,,hit
7,fight,21,13,0,,hit
8,end,0,13,0,player,

1,fight,25,15,10,,hit+counter
2,fight,0,15,10,,miss
3,fight,25,15,0,,hit
4,end,0,15,0,player,

1,fight,0,20,35,,miss
2,fight,16,15,19,,hit+counter
3,fight,13,9,6,,hit+counter
4,fight,25,9,0,,hit
5,end,0,9,0,player,

1,fight,21,13,14,,hit+counter
2,poison,2,11,14,,1 turns left
2,defend,0,11,14,,cleared 1 poison
3,fight,0,11,14,,miss
4,fight,0,11,14,,miss
5,fight,7,11,7,,hit
6,fight,16,11,0,,hit
7,end,0,11,0,player,

1,fight,0,20,35,,miss
2,fight,13,14,22,,hit+counter
3,poison,2,12,22,,1 turns left
3,defend,0,12,22,,cleared 1 poison
4,fight,0,12,22,,miss
5,fight,23,12,0,,hit
6,end,0,12,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,0,20,35,,miss
5,fight,7,20,28,,hit
6,fight,7,20,21,,hit
7,fight,19,16,2,,hit+counter
8,poison,2,14,2,,1 turns left
8,defend,0,14,2,,cleared 1 poison
9,fight,0,14,2,,miss
10,fight,25,14,0,,hit
11,end,0,14,0,player,

1,fight,24,11,11,,hit+counter
2,poison,2,9,11,,1 turns left
2,defend,0,9,11,,cleared 1 poison
3,fight,0,9,11,,miss
4,fight,16,9,0,,hit
5,end,0,9,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,18,11,17,,hit+counter
5,poison,2,9,17,,1 turns left
5,defend,0,9,17,,cleared 1 poison
6,fight,24,9,0,,hit
7,end,0,9,0,player,

1,fight,0,20,35,,miss
2,fight,12,20,23,,hit
3,fight,0,20,23,,miss
4,fight,24,20,0,,hit
5,end,0,20,0,player,

1,fight,17,15,18,,hit+counter
2,fight,12,15,6,,hit
3,fight,0,15,6,,miss
4,fight,0,15,6,,miss
5,fight,6,15,0,,hit
6,end,0,15,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,0,20,35,,miss
5,fight,0,20,35,,miss
6,fight,0,20,35,,miss
7,fight,0,20,35,,miss
8,fight,0,20,35,,miss
9,fight,0,20,35,,miss
10,fight,0,20,35,,miss
11,fight,0,20,35,,miss
12,fight,9,20,26,,hit
13,fight,6,20,20,,hit
14,fight,0,20,20,,miss
15,fight,6,20,14,,hit
16,fight,0,20,14,,miss
17,fight,25,20,0,,hit
18,end,0,20,0,player,

1,fight,0,20,35,,miss
2,fight,13,12,22,,hit+counter
3,poison,2,10,22,,1 turns left
3,defend,0,10,22,,cleared 1 poison
4,fight,16,5,6,,hit+counter
5,poison,2,3,6,,1 turns left
5,defend,0,3,6,,cleared 1 poison
6,fight,6,3,0,,hit
7,end,0,3,0,player,

1,fight,13,15,22,,hit+counter
2,poison,2,13,22,,1 turns left
2,defend,0,13,22,,cleared 1 poison
3,fight,0,13,22,,miss
4,fight,7,13,15,,hit
5,fight,0,13,15,,miss
6,fight,0,13,15,,miss
7,fight,0,13,15,,miss
8,fight,10,13,5,,hit
9,fight,0,13,5,,miss
10,fight,23,13,0,,hit
11,end,0,13,0,player,

1,fight,8,20,27,,hit
2,fight,0,20,27,,miss
3,fight,12,20,15,,hit
4,fight,22,20,0,,hit
5,end,0,20,0,player,

1,fight,0,20,35,,miss
2,fight,7,20,28,,hit
3,fight,0,20,28,,miss
4,fight,10,20,18,,hit
5,fight,0,20,18,,miss
6,fight,0,20,18,,miss
7,fight,17,15,1,,hit+counter
8,poison,2,13,1,,1 turns left
8,defend,0,13,1,,cleared 1 poison
9,fight,0,13,1,,miss
10,fight,9,13,0,,hit
11,end,0,13,0,player,

1,fight,0,20,35,,miss
2,fight,9,20,26,,hit
3,fight,0,20,26,,miss
4,fight,0,20,26,,miss
5,fight,11,20,15,,hit
6,fight,23,20,0,,hit
7,end,0,20,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,19,13,16,,hit+counter
4,fight,18,13,0,,hit
5,end,0,13,0,player,

1,fight,25,13,10,,hit+counter
2,fight,0,13,10,,miss
3,fight,9,13,1,,hit
4,fight,0,13,1,,miss
5,fight,0,13,1,,miss
6,fight,18,13,0,,hit
7,end,0,13,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,22,11,13,,hit+counter
4,fight,18,11,0,,hit
5,end,0,11,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,23,12,12,,hit+counter
4,fight,11,12,1,,hit
5,fight,0,12,1,,miss
6,fight,0,12,1,,miss
7,fight,15,12,0,,hit
8,end,0,12,0,player,

1,fight,0,20,35,,miss
2,fight,7,20,28,,hit
3,fight,16,13,12,,hit+counter
4,fight,0,13,12,,miss
5,fight,0,13,12,,miss
6,fight,16,13,0,,hit
7,end,0,13,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,20,14,15,,hit+counter
4,fight,0,14,15,,miss
5,fight,0,14,15,,miss
6,fight,24,14,0,,hit
7,end,0,14,0,player,

1,fight,0,20,35,,miss
2,fight,23,16,12,,hit+counter
3,poison,2,14,12,,1 turns left
3,defend,0,14,12,,cleared 1 poison
4,fight,0,14,12,,miss
5,fight,13,14,0,,hit
6,end,0,14,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,24,15,11,,hit+counter
4,poison,2,13,11,,1 turns left
4,defend,0,13,11,,cleared 1 poison
5,fight,0,13,11,,miss
6,fight,0,13,11,,miss
7,fight,8,13,3,,hit
8,fight,20,13,0,,hit
9,end,0,13,0,player,

1,fight,0,20,35,,miss
2,fight,15,14,20,,hit+counter
3,poison,2,12,20,,1 turns left
3,defend,0,12,20,,cleared 1 poison
4,fight,0,12,20,,miss
5,fight,20,12,0,,hit
6,end,0,12,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,0,20,35,,miss
5,fight,0,20,35,,miss
6,fight,24,11,11,,hit+counter
7,fight,17,11,0,,hit
8,end,0,11,0,player,

1,fight,13,13,22,,hit+counter
2,poison,2,11,22,,1 turns left
2,defend,0,11,22,,cleared 1 poison
3,fight,24,11,0,,hit
4,end,0,11,0,player,

1,fight,0,20,35,,miss
2,fight,19,16,16,,hit+counter
3,poison,2,14,16,,1 turns left
3,defend,0,14,16,,cleared 1 poison
4,fight,11,14,5,,hit
5,fight,14,14,0,,hit
6,end,0,14,0,player,

1,fight,0,20,35,,miss
2,fight,7,20,28,,hit
3,fight,0,20,28,,miss
4,fight,19,11,9,,hit+counter
5,poison,2,9,9,,1 turns left
5,defend,0,9,9,,cleared 1 poison
6,fight,19,9,0,,hit
7,end,0,9,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,7,20,28,,hit
5,fight,0,20,28,,miss
6,fight,8,20,20,,hit
7,fight,0,20,20,,miss
8,fight,20,20,0,,hit
9,end,0,20,0,player,

1,fight,18,14,17,,hit+counter
2,fight,11,14,6,,hit
3,fight,0,14,6,,miss
4,fight,14,14,0,,hit
5,end,0,14,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,17,14,18,,hit+counter
5,poison,2,12,18,,1 turns left
5,defend,0,12,18,,cleared 1 poison
6,fight,13,5,5,,hit+counter
7,poison,2,3,5,,1 turns left
7,defend,0,3,5,,cleared 1 poison
8,fight,0,3,5,,miss
9,fight,8,3,0,,hit
10,end,0,3,0,player,

1,fight,24,12,11,,hit+counter
2,fight,9,12,2,,hit
3,fight,0,12,2,,miss
4,fight,6,12,0,,hit
5,end,0,12,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,0,20,35,,miss
5,fight,10,20,25,,hit
6,fight,0,20,25,,miss
7,fight,18,15,7,,hit+counter
8,poison,2,13,7,,1 turns left
8,defend,0,13,7,,cleared 1 poison
9,fight,12,13,0,,hit
10,end,0,13,0,player,

1,fight,0,20,35,,miss
2,fight,7,20,28,,hit
3,fight,0,20,28,,miss
4,fight,8,20,20,,hit
5,fight,8,20,12,,hit
6,fight,0,20,12,,miss
7,fight,0,20,12,,miss
8,fight,24,20,0,,hit
9,end,0,20,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,0,20,35,,miss
5,fight,16,12,19,,hit+counter
6,poison,2,10,19,,1 turns left
6,defend,0,10,19,,cleared 1 poison
7,fight,0,10,19,,miss
8,fight,12,10,7,,hit
9,fight,21,10,0,,hit
10,end,0,10,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,16,15,19,,hit+counter
4,poison,2,13,19,,1 turns left
4,defend,0,13,19,,cleared 1 poison
5,fight,0,13,19,,miss
6,fight,0,13,19,,miss
7,fight,23,13,0,,hit
8,end,0,13,0,player,

1,fight,16,16,19,,hit+counter
2,poison,2,14,19,,1 turns left
2,defend,0,14,19,,cleared 1 poison
3,fight,0,14,19,,miss
4,fight,0,14,19,,miss
5,fight,0,14,19,,miss
6,fight,22,14,0,,hit
7,end,0,14,0,player,

1,fight,15,15,20,,hit+counter
2,poison,2,13,20,,1 turns left
2,defend,0,13,20,,cleared 1 poison
3,fight,14,5,6,,hit+counter
4,fight,21,5,0,,hit
5,end,0,5,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,21,15,14,,hit+counter
5,poison,2,13,14,,1 turns left
5,defend,0,13,14,,cleared 1 poison
6,fight,8,13,6,,hit
7,fight,7,13,0,,hit
8,end,0,13,0,player,

1,fight,0,20,35,,miss
2,fight,10,20,25,,hit
3,fight,0,20,25,,miss
4,fight,0,20,25,,miss
5,fight,0,20,25,,miss
6,fight,0,20,25,,miss
7,fight,0,20,25,,miss
8,fight,10,20,15,,hit
9,fight,0,20,15,,miss
10,fight,0,20,15,,miss
11,fight,0,20,15,,miss
12,fight,0,20,15,,miss
13,fight,0,20,15,,miss
14,fight,0,20,15,,miss
15,fight,0,20,15,,miss
16,fight,13,13,2,,hit+counter
17,poison,2,11,2,,1 turns left
17,defend,0,11,2,,cleared 1 poison
18,fight,0,11,2,,miss
19,fight,20,11,0,,hit
20,end,0,11,0,player,

1,fight,21,14,14,,hit+counter
2,fight,0,14,14,,miss
3,fight,0,14,14,,miss
4,fight,0,14,14,,miss
5,fight,21,14,0,,hit
6,end,0,14,0,player,

1,fight,10,20,25,,hit
2,fight,0,20,25,,miss
3,fight,7,20,18,,hit
4,fight,6,20,12,,hit
5,fight,24,20,0,,hit
6,end,0,20,0,player,

1,fight,22,13,13,,hit+counter
2,fight,0,13,13,,miss
3,fight,0,13,13,,miss
4,fight,0,13,13,,miss
5,fight,14,13,0,,hit
6,end,0,13,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,20,15,15,,hit+counter
5,fight,12,15,3,,hit
6,fight,8,15,0,,hit
7,end,0,15,0,player,

1,fight,6,20,29,,hit
2,fight,12,20,17,,hit
3,fight,0,20,17,,miss
4,fight,22,20,0,,hit
5,end,0,20,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,9,20,26,,hit
4,fight,0,20,26,,miss
5,fight,18,14,8,,hit+counter
6,fight,22,14,0,,hit
7,end,0,14,0,player,

1,fight,19,15,16,,hit+counter
2,fight,0,15,16,,miss
3,fight,17,15,0,,hit
4,end,0,15,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,0,20,35,,miss
5,fight,0,20,35,,miss
6,fight,0,20,35,,miss
7,fight,0,20,35,,miss
8,fight,0,20,35,,miss
9,fight,0,20,35,,miss
10,fight,19,14,16,,hit+counter
11,poison,2,12,16,,1 turns left
11,defend,0,12,16,,cleared 1 poison
12,fight,0,12,16,,miss
13,fight,0,12,16,,miss
14,fight,0,12,16,,miss
15,fight,0,12,16,,miss
16,fight,0,12,16,,miss
17,fight,12,12,4,,hit
18,fight,11,12,0,,hit
19,end,0,12,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,0,20,35,,miss
5,fight,18,11,17,,hit+counter
6,poison,2,9,17,,1 turns left
6,defend,0,9,17,,cleared 1 poison
7,fight,20,9,0,,hit
8,end,0,9,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,25,15,10,,hit+counter
4,poison,2,13,10,,1 turns left
4,defend,0,13,10,,cleared 1 poison
5,fight,20,13,0,,hit
6,end,0,13,0,player,

1,fight,18,16,17,,hit+counter
2,poison,2,14,17,,1 turns left
2,defend,0,14,17,,cleared 1 poison
3,fight,17,14,0,,hit
4,end,0,14,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,24,12,11,,hit+counter
4,fight,20,12,0,,hit
5,end,0,12,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,23,13,12,,hit+counter
4,fight,19,13,0,,hit
5,end,0,13,0,player,

1,fight,22,12,13,,hit+counter
2,fight,0,12,13,,miss
3,fight,0,12,13,,miss
4,fight,0,12,13,,miss
5,fight,0,12,13,,miss
6,fight,0,12,13,,miss
7,fight,0,12,13,,miss
8,fight,16,12,0,,hit
9,end,0,12,0,player,

1,fight,0,20,35,,miss
2,fight,14,14,21,,hit+counter
3,poison,2,12,21,,1 turns left
3,defend,0,12,21,,cleared 1 poison
4,fight,0,12,21,,miss
5,fight,6,12,15,,hit
6,fight,0,12,15,,miss
7,fight,10,12,5,,hit
8,fight,17,12,0,,hit
9,end,0,12,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,11,20,24,,hit
4,fight,12,20,12,,hit
5,fight,13,20,0,,hit
6,end,0,20,0,player,

1,fight,6,20,29,,hit
2,fight,25,12,4,,hit+counter
3,poison,2,10,4,,1 turns left
3,defend,0,10,4,,cleared 1 poison
4,fight,14,10,0,,hit
5,end,0,10,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,0,20,35,,miss
5,fight,17,16,18,,hit+counter
6,poison,2,14,18,,1 turns left
6,defend,0,14,18,,cleared 1 poison
7,fight,0,14,18,,miss
8,fight,25,14,0,,hit
9,end,0,14,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,11,20,24,,hit
4,fight,6,20,18,,hit
5,fight,8,20,10,,hit
6,fight,0,20,10,,miss
7,fight,19,20,0,,hit
8,end,0,20,0,player,

1,fight,20,12,15,,hit+counter
2,poison,2,10,15,,1 turns left
2,defend,0,10,15,,cleared 1 poison
3,fight,18,10,0,,hit
4,end,0,10,0,player,

1,fight,25,13,10,,hit+counter
2,poison,2,11,10,,1 turns left
2,defend,0,11,10,,cleared 1 poison
3,fight,0,11,10,,miss
4,fight,14,11,0,,hit
5,end,0,11,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,13,15,22,,hit+counter
5,poison,2,13,22,,1 turns left
5,defend,0,13,22,,cleared 1 poison
6,fight,0,13,22,,miss
7,fight,0,13,22,,miss
8,fight,0,13,22,,miss
9,fight,0,13,22,,miss
10,fight,6,13,16,,hit
11,fight,14,7,2,,hit+counter
12,fight,14,7,0,,hit
13,end,0,7,0,player,

1,fight,0,20,35,,miss
2,fight,16,13,19,,hit+counter
3,poison,2,11,19,,1 turns left
3,defend,0,11,19,,cleared 1 poison
4,fight,16,7,3,,hit+counter
5,fight,9,7,0,,hit
6,end,0,7,0,player,

1,fight,0,20,35,,miss
2,fight,12,20,23,,hit
3,fight,0,20,23,,miss
4,fight,25,20,0,,hit
5,end,0,20,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,0,20,35,,miss
5,fight,21,12,14,,hit+counter
6,poison,2,10,14,,1 turns left
6,defend,0,10,14,,cleared 1 poison
7,fight,11,10,3,,hit
8,fight,14,10,0,,hit
9,end,0,10,0,player,

1,fight,0,20,35,,miss
2,fight,6,20,29,,hit
3,fight,7,20,22,,hit
4,fight,0,20,22,,miss
5,fight,0,20,22,,miss
6,fight,6,20,16,,hit
7,fight,0,20,16,,miss
8,fight,22,20,0,,hit
9,end,0,20,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,14,12,21,,hit+counter
5,poison,2,10,21,,1 turns left
5,defend,0,10,21,,cleared 1 poison
6,fight,13,6,8,,hit+counter
7,fight,23,6,0,,hit
8,end,0,6,0,player,

1,fight,0,20,35,,miss
2,fight,14,13,21,,hit+counter
3,poison,2,11,21,,1 turns left
3,defend,0,11,21,,cleared 1 poison
4,fight,0,11,21,,miss
5,fight,9,11,12,,hit
6,fight,0,11,12,,miss
7,fight,0,11,12,,miss
8,fight,0,11,12,,miss
9,fight,0,11,12,,miss
10,fight,0,11,12,,miss
11,fight,16,11,0,,hit
12,end,0,11,0,player,

1,fight,0,20,35,,miss
2,fight,7,20,28,,hit
3,fight,20,12,8,,hit+counter
4,poison,2,10,8,,1 turns left
4,defend,0,10,8,,cleared 1 poison
5,fight,0,10,8,,miss
6,fight,18,10,0,,hit
7,end,0,10,0,player,

1,fight,21,15,14,,hit+counter
2,poison,2,13,14,,1 turns left
2,defend,0,13,14,,cleared 1 poison
3,fight,0,13,14,,miss
4,fight,0,13,14,,miss
5,fight,0,13,14,,miss
6,fight,22,13,0,,hit
7,end,0,13,0,player,

1,fight,11,20,24,,hit
2,fight,0,20,24,,miss
3,fight,0,20,24,,miss
4,fight,20,12,4,,hit+counter
5,poison,2,10,4,,1 turns left
5,defend,0,10,4,,cleared 1 poison
6,fight,15,10,0,,hit
7,end,0,10,0,player,

1,fight,20,11,15,,hit+counter
2,poison,2,9,15,,1 turns left
2,defend,0,9,15,,cleared 1 poison
3,fight,25,9,0,,hit
4,end,0,9,0,player,

1,fight,24,12,11,,hit+counter
2,poison,2,10,11,,1 turns left
2,defend,0,10,11,,cleared 1 poison
3,fight,9,10,2,,hit
4,fight,0,10,2,,miss
5,fight,22,10,0,,hit
6,end,0,10,0,player,

1,fight,22,13,13,,hit+counter
2,poison,2,11,13,,1 turns left
2,defend,0,11,13,,cleared 1 poison
3,fight,0,11,13,,miss
4,fight,0,11,13,,miss
5,fight,18,11,0,,hit
6,end,0,11,0,player,

1,fight,0,20,35,,miss
2,fight,10,20,25,,hit
3,fight,13,12,12,,hit+counter
4,poison,2,10,12,,1 turns left
4,defend,0,10,12,,cleared 1 poison
5,fight,16,10,0,,hit
6,end,0,10,0,player,

1,fight,17,14,18,,hit+counter
2,fight,19,14,0,,hit
3,end,0,14,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,24,11,11,,hit+counter
5,poison,2,9,11,,1 turns left
5,defend,0,9,11,,cleared 1 poison
6,fight,0,9,11,,miss
7,fight,22,9,0,,hit
8,end,0,9,0,player,

1,fight,9,20,26,,hit
2,fight,10,20,16,,hit
3,fight,12,20,4,,hit
4,fight,25,20,0,,hit
5,end,0,20,0,player,

1,fight,18,11,17,,hit+counter
2,fight,0,11,17,,miss
3,fight,0,11,17,,miss
4,fight,14,6,3,,hit+counter
5,fight,12,6,0,,hit
6,end,0,6,0,player,

1,fight,0,20,35,,miss
2,fight,16,14,19,,hit+counter
3,poison,2,12,19,,1 turns left
3,defend,0,12,19,,cleared 1 poison
4,fight,14,3,5,,hit+counter
5,poison,2,1,5,,1 turns left
5,defend,0,1,5,,cleared 1 poison
6,fight,16,1,0,,hit
7,end,0,1,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,9,20,26,,hit
4,fight,0,20,26,,miss
5,fight,0,20,26,,miss
6,fight,10,20,16,,hit
7,fight,9,20,7,,hit
8,fight,0,20,7,,miss
9,fight,23,20,0,,hit
10,end,0,20,0,player,

1,fight,0,20,35,,miss
2,fight,25,16,10,,hit+counter
3,fight,14,16,0,,hit
4,end,0,16,0,player,

1,fight,15,11,20,,hit+counter
2,poison,2,9,20,,1 turns left
2,defend,0,9,20,,cleared 1 poison
3,fight,0,9,20,,miss
4,fight,0,9,20,,miss
5,fight,0,9,20,,miss
6,fight,0,9,20,,miss
7,fight,10,9,10,,hit
8,fight,25,9,0,,hit
9,end,0,9,0,player,

1,fight,19,12,16,,hit+counter
2,poison,2,10,16,,1 turns left
2,defend,0,10,16,,cleared 1 poison
3,fight,0,10,16,,miss
4,fight,0,10,16,,miss
5,fight,0,10,16,,miss
6,fight,11,10,5,,hit
7,fight,0,10,5,,miss
8,fight,0,10,5,,miss
9,fight,16,10,0,,hit
10,end,0,10,0,player,

1,fight,12,20,23,,hit
2,fight,0,20,23,,miss
3,fight,0,20,23,,miss
4,fight,0,20,23,,miss
5,fight,0,20,23,,miss
6,fight,0,20,23,,miss
7,fight,14,12,9,,hit+counter
8,poison,2,10,9,,1 turns left
8,defend,0,10,9,,cleared 1 poison
9,fight,0,10,9,,miss
10,fight,7,10,2,,hit
11,fight,13,10,0,,hit
12,end,0,10,0,player,

1,fight,20,14,15,,hit+counter
2,poison,2,12,15,,1 turns left
2,defend,0,12,15,,cleared 1 poison
3,fight,6,12,9,,hit
4,fight,0,12,9,,miss
5,fight,0,12,9,,miss
6,fight,0,12,9,,miss
7,fight,0,12,9,,miss
8,fight,0,12,9,,miss
9,fight,0,12,9,,miss
10,fight,12,12,0,,hit
11,end,0,12,0,player,

1,fight,11,20,24,,hit
2,fight,0,20,24,,miss
3,fight,11,20,13,,hit
4,fight,7,20,6,,hit
5,fight,0,20,6,,miss
6,fight,17,20,0,,hit
7,end,0,20,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,6,20,29,,hit
5,fight,11,20,18,,hit
6,fight,0,20,18,,miss
7,fight,0,20,18,,miss
8,fight,25,20,0,,hit
9,end,0,20,0,player,

1,fight,22,11,13,,hit+counter
2,poison,2,9,13,,1 turns left
2,defend,0,9,13,,cleared 1 poison
3,fight,12,9,1,,hit
4,fight,7,9,0,,hit
5,end,0,9,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,0,20,35,,miss
5,fight,17,14,18,,hit+counter
6,poison,2,12,18,,1 turns left
6,defend,0,12,18,,cleared 1 poison
7,fight,0,12,18,,miss
8,fight,10,12,8,,hit
9,fight,22,12,0,,hit
10,end,0,12,0,player,

1,fight,14,14,21,,hit+counter
2,poison,2,12,21,,1 turns left
2,defend,0,12,21,,cleared 1 poison
3,fight,24,12,0,,hit
4,end,0,12,0,player,

1,fight,14,15,21,,hit+counter
2,fight,10,15,11,,hit
3,fight,0,15,11,,miss
4,fight,0,15,11,,miss
5,fight,16,15,0,,hit
6,end,0,15,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,15,15,20,,hit+counter
4,poison,2,13,20,,1 turns left
4,defend,0,13,20,,cleared 1 poison
5,fight,0,13,20,,miss
6,fight,0,13,20,,miss
7,fight,0,13,20,,miss
8,fight,0,13,20,,miss
9,fight,21,13,0,,hit
10,end,0,13,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,0,20,35,,miss
5,fight,22,16,13,,hit+counter
6,fight,6,16,7,,hit
7,fight,0,16,7,,miss
8,fight,0,16,7,,miss
9,fight,0,16,7,,miss
10,fight,0,16,7,,miss
11,fight,0,16,7,,miss
12,fight,0,16,7,,miss
13,fight,7,16,0,,hit
14,end,0,16,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,17,15,18,,hit+counter
5,poison,2,13,18,,1 turns left
5,defend,0,13,18,,cleared 1 poison
6,fight,0,13,18,,miss
7,fight,22,13,0,,hit
8,end,0,13,0,player,

1,fight,12,20,23,,hit
2,fight,7,20,16,,hit
3,fight,10,20,6,,hit
4,fight,0,20,6,,miss
5,fight,0,20,6,,miss
6,fight,0,20,6,,miss
7,fight,11,20,0,,hit
8,end,0,20,0,player,

1,fight,19,16,16,,hit+counter
2,poison,2,14,16,,1 turns left
2,defend,0,14,16,,cleared 1 poison
3,fight,0,14,16,,miss
4,fight,0,14,16,,miss
5,fight,18,14,0,,hit
6,end,0,14,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,0,20,35,,miss
4,fight,7,20,28,,hit
5,fight,0,20,28,,miss
6,fight,0,20,28,,miss
7,fight,0,20,28,,miss
8,fight,0,20,28,,miss
9,fight,21,12,7,,hit+counter
10,poison,2,10,7,,1 turns left
10,defend,0,10,7,,cleared 1 poison
11,fight,13,10,0,,hit
12,end,0,10,0,player,

1,fight,11,20,24,,hit
2,fight,19,11,5,,hit+counter
3,poison,2,9,5,,1 turns left
3,defend,0,9,5,,cleared 1 poison
4,fight,0,9,5,,miss
5,fight,0,9,5,,miss
6,fight,0,9,5,,miss
7,fight,9,9,0,,hit
8,end,0,9,0,player,

1,fight,20,15,15,,hit+counter
2,fight,9,15,6,,hit
3,fight,0,15,6,,miss
4,fight,0,15,6,,miss
5,fight,19,15,0,,hit
6,end,0,15,0,player,

1,fight,0,20,35,,miss
2,fight,0,20,35,,miss
3,fight,20,12,15,,hit+counter
4,fight,16,12,0,,hit
5,end,0,12,0,player,

1,fight,20,11,15,,hit+counter
2,poison,2,9,15,,1 turns left
